"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","A","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*05trs*","Dimitris Giannoulis","NOR","D,M","273","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yf2*","Liam Gibbs","NOR","M","614","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","454","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*051ki*","Ben Godfrey","EVE","D","253","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","492","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tr7*","Lewis Gordon","BRF","D","618","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02ltx*","Dan Gosling","WAT","M","435","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y7c*","Archie Gray","LEE","M","621","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M,F","104","SJB","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M,F","105","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","M,F","198","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r4r*","Sam Greenwood","LEE","F","429","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04fk1*","Pascal Gross","BHA","M,F","206","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","361","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","CHE","M","625","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05reo*","Reece Hannam","CRY","D","626","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y57*","Bjorn Hardley","MUN","D","627","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qr4*","Kortney Hause","AVL","D","374","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","D,M","382","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trh*","Maxwell Haygarth","BRF","M","629","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye2*","Mark Helm","BUR","M","632","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05x12*","Leo Fuhr Hjelde","LEE","D","457","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","WOL","D,M","432","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*044nm*","Rob Holding","ARS","D","354","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","CHE","M,F","306","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ubv*","Omari Hutchinson","ARS","M","635","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*056zd*","Adam Idah","NOR","M,F","352","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","WBA/AVL","M","476","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D,M","54","PMP","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u41*","Julian Jeanvier","BRF","D","638","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ozb*","Jack Jenkins","LEE","M","639","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05g2o*","Joao Pedro","WAT","M,F","100","FUG","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rei*","Nile John","TOT","M","640","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lnd*","Phil Jones","MUN","D","438","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0521z*","James Justin","LEI","D,M","325","SJB","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rak*","Ozan Kabak","NOR","D","343","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yjo*","Samuel Kalu","WAT","F","446","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ya1*","Kayky","MCI","F","514","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lk9*","Martin Kelly","CRY","D","645","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03sin*","Kenedy","CHE","M","459","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ww4*","Nohan Kenneh","LEE","M","646","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","304","PMP","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*052ca*","Ezri Konsa","AVL","D","184","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05a6f*","Billy Koumetio","LIV","D","648","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9n*","Alex Kral","WHU","M","509","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uoe*","Juraj Kucka","WAT","M","136","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03sd5*","Manuel Lanzini","WHU","M,F","155","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","269","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","MCI","M","651","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yf3*","Dexter Lembikisa","WOL","D","653","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vyi*","Marc Leonard","BHA","M","654","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*051kd*","Jamal Lewis","NEW","D","450","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r4i*","Hayden Lindley","AVL","M","656","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","424","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03dxa*","Kevin Long","BUR","D","437","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05oj4*","Emmanuel Longelo","WHU","F","658","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","268","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02on3*","Matthew Lowton","BUR","D","284","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","1","0","0","0","0","0","0","0","0","0"
"*05vys*","Lyanco","SOU","D","349","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*054p1*","Brooklyn Lyons-Foster","TOT","D","660","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yf0*","Isaac Mabaya","LIV","M","661","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04tsf*","Paris Maghoma","BRF","M","662","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03hvn*","Javier Manquillo","NEW","D","294","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05xts*","Wanya Marcal-Madivadua","LEI","M","664","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rej*","Dilan Markanday","TOT","F","665","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04rim*","Adam Masina","WAT","D","323","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*045yy*","Arthur Masuaku","WHU","D,M","307","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02m7z*","Juan Mata","MUN","M","418","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03aoj*","Nemanja Matic","MUN","M","252","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r33*","Luke Mbete","MCI","D","670","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05x9l*","Xavier Mbuyamba","CHE","D","671","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","MCI","M","486","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05unv*","Liam McCarron","LEE","M","515","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye3*","Joseph McGlynn","BUR","F","674","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ww3*","Stuart McKinstry","LEE","M","516","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","527","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04gyl*","Benjamin Mendy","MCI","D","464","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*043by*","Nampalys Mendy","LEI","M","368","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ami*","Luka Milivojevic","CRY","M","375","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04u6k*","Yerry Mina","EVE","D","345","SJB","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03yrr*","Mohamed Elneny","ARS","M","351","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y7b*","Kris Moore","LEE","D","678","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uoh*","James Morris","WAT","D","680","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhk*","Tyler Morton","LIV","M","505","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ts6*","Yerson Mosquera","WOL","D","681","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","CHE","M,F","29","BAR","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05udw*","Romaine Mundle","TOT","M","683","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u79*","Enock Mwepu","BHA","M,F","280","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D,M","332","MOV","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","AVL","M","383","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","370","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05qz9*","Ben Nelson","LEI","D","685","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05g3t*","Jeremy Ngakia","WAT","D","338","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9s*","Saul Niguez","CHE","M","403","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05xne*","Nicolas Nkoulou","WAT","D","469","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02onj*","Mark Noble","WHU","M","413","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05alx*","James Norris","LIV","D","687","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vyg*","Odeluga Offiah","BHA","D","692","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03rxb*","Angelo Ogbonna","WHU","D","337","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y6s*","Armstrong Oko-Flex","WHU","F","695","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye8*","Kazeem Olaigbe","SOU","F","697","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trt*","Andrew Omobamidele","NOR","D","412","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05udu*","Tobi Omole","TOT","D","698","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r93*","Tyler Onyango","EVE","M","506","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","330","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05xtp*","Salah-Eddine Oulad M'hand","ARS","M","699","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05nnt*","Daniel Oyegoke","ARS/BRF","D","700","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","461","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05udt*","Maksim Paskotsi","TOT","D","701","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y9e*","Charlie Patino","ARS","M","702","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","703","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05nuf*","Myles Peart-Harris","BRF","M","704","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03eke*","Ayoze Perez","LEI","M,F","364","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y2h*","Sonny Perkins","WHU","M","510","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u5e*","Romain Perraud","SOU","D,M","300","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","LEE","D,M","277","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y5b*","Freddie Potts","WHU","M","707","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","709","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","478","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03ybi*","Marcus Rashford","MUN","M,F","264","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02rll*","Nathan Redmond","SOU","M,F","218","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","TOT","D,M","147","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*058vg*","Lewis Richardson","BUR","M","715","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04gyz*","Jairo Riedewald","CRY","M","471","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03r8t*","Matt Ritchie","NEW","D,M","367","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03rxz*","Roberto Firmino","LIV","F","226","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*058vc*","Haydon Roberts","BHA","D","716","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03yqz*","Joe Rodon","TOT","D","458","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D,M","335","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03tip*","Salomon Rondon","NEW/EVE","F","394","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lp2*","Danny Rose","WAT","D","427","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05g49*","Lukas Rupp","NOR","M","373","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*056iw*","Allan Saint-Maximin","NEW","M,F","75","KLI","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","ARS","M","317","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04jyc*","Davinson Sanchez","TOT","D","143","PMP","TOT 5<br/>@NOR 0 F","40.78","-","-","1","0","0","0","0","0","0","0","0","0"
"*05r98*","Morgan Sanson","AVL","M","397","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05x9k*","Jeremy Sarmiento","BHA","F","474","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y58*","Charlie Savage","MUN","M","724","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05nip*","Dane Scarlett","TOT","F","508","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rdx*","Shola Shoretire","MUN","F","498","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ts0*","Francisco Sierralta","WAT","D","416","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y5c*","Kamarai Simon-Swyer","WHU","F","729","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y9l*","Xavier Simons","CHE","M","730","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","342","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r92*","Thierry Small","EVE/SOU","D","733","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0554t*","William Smallbone","SOU","M","466","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y9o*","Jude Soonsup-Bell","CHE","F","735","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trv*","Jacob Sorensen","NOR","D,M","389","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u5d*","Boubakary Soumare","LEI","M","286","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04e1h*","Dale Stephens","BUR","M","495","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02oq7*","Jack Stephens","SOU","D","381","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trg*","Finley Stevens","BRF","D,M","487","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","186","RED","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rip*","Thanawat Suengchitthawon","LEI","M","740","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rl4*","Crysencio Summerville","LEE","M","460","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*060fg*","Zak Swanson","ARS","D","741","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r3z*","Sil Swinkels","AVL","D","742","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04tsd*","Japhet Tanganga","TOT","D","380","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04fyc*","Charlie Taylor","BUR","D","118","MOV","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05l0f*","Nathan Tella","SOU","M,F","376","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05l2z*","Bobby Thomas","BUR","D","743","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","197","ADB","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02rn6*","James Tomkins","CRY","D","401","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y5y*","Jonathan Tomkinson","NOR","D","744","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","14","SJB","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ml9*","Cenk Tosun","EVE","F","520","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yg5*","Toti","WOL","D","441","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*035n1*","Bertrand Traore","AVL","M,F","434","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u6n*","Trincao","WOL","F","212","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03dx3*","Kieran Trippier","TOT/NEW","D","362","BAR","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trz*","William Troost-Ekong","WAT","D","377","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vye*","Antef Tsoungui","BHA","D","745","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05x9j*","Ed Turns","BHA","D","746","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uox*","Christos Tzolis","NOR","M,F","439","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05nue*","Harvey Vale","CHE","M","749","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0452p*","Yan Valery","SOU","D","419","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","174","PMP","MUN 0<br/>@CRY 1 F","40.78","-","-","1","0","0","0","0","0","0","0","0","0"
"*03dyk*","Jamie Vardy","LEI","F","81","SJB","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04s60*","Jannik Vestergaard","LEI","D","390","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03632*","Matej Vydra","BUR","F","327","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lzn*","Theo Walcott","SOU","M,F","445","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","173","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","222","SJB","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y9m*","Charlie Webster","CHE","M","751","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rka*","Reece Welch","EVE","D","752","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
